,home_won
49424,1
149452,0
27343,1
303978,0
305280,1
106017,1
190254,0
405177,0
403526,1
78037,0
97670,1
221407,0
97508,1
91565,1
319131,0
307246,0
4634,0
14966,0
320010,1
364708,1
7692,1
87019,0
394136,1
172561,1
123005,1
315510,0
155755,0
288792,0
379996,0
79091,1
15633,1
126916,1
46727,0
215217,0
231897,0
872,0
8193,1
381479,1
412790,1
216396,0
400024,1
245904,0
103496,1
241774,0
365637,1
262970,0
391,1
240096,0
195558,1
109433,1
108173,1
186174,1
47686,0
389060,1
325811,0
60780,0
268386,1
51581,1
75509,1
247368,0
412681,1
363768,0
85646,0
268291,1
12986,1
317333,0
336330,0
269606,0
200622,1
297638,1
365135,0
10875,0
328538,1
310892,0
232489,1
19425,1
311194,1
157270,1
67567,0
162402,0
10553,1
381490,1
85263,1
318353,0
369235,0
360332,0
384160,1
325392,1
132152,1
365070,0
85448,0
324107,0
28336,1
327216,0
233593,0
208494,1
362945,1
250858,0
224676,1
185706,1
84874,1
242667,1
331031,1
146474,0
126320,1
207315,0
165296,0
382325,0
312769,1
65851,0
404769,1
367235,0
6623,0
14007,0
111380,0
421084,1
352025,1
402440,1
299609,1
410718,1
380576,1
414583,1
411215,0
341385,0
250866,0
199573,1
387115,0
161369,1
40502,0
335022,1
122558,1
248750,1
315969,0
238491,1
282526,1
157440,0
137250,0
239606,1
99756,0
168281,0
106050,1
60764,0
50714,1
96012,0
352616,1
216555,1
141573,1
79036,1
376177,1
95023,0
118240,1
342200,1
266954,1
58558,1
131768,0
226761,0
239105,1
117662,1
84160,1
356085,1
414346,0
323977,0
22978,1
317956,1
8822,1
269216,0
397084,1
13870,1
10383,0
180603,1
163947,1
46339,0
143031,1
173704,1
83638,1
32202,1
66044,0
11876,1
244780,0
42401,0
345864,0
101665,0
55472,1
252954,1
289424,1
173328,1
321729,1
124703,0
273931,0
252485,0
70886,0
170075,1
199943,0
225613,1
374469,1
41148,0
175849,1
284526,1
355115,1
46768,0
81290,1
307707,0
90072,1
352049,0
327137,1
312068,1
363970,0
167020,0
56167,1
370764,1
42828,0
336337,0
311216,1
232184,1
61312,1
388116,0
302618,1
357466,0
172724,1
81148,0
207982,0
327014,0
412168,1
191916,1
385681,0
351553,0
8042,1
213545,1
169813,1
304348,1
409025,0
209278,1
314835,1
143454,1
164579,0
288836,0
245393,1
332078,1
34511,1
121704,0
197117,1
298984,0
406203,0
174653,0
332682,1
116272,1
103335,0
173475,0
290632,1
177081,1
405223,1
70106,1
224542,1
237072,0
170429,1
335860,1
257255,0
128448,0
257338,0
273232,1
85916,0
272337,1
118186,1
240526,1
156784,1
258650,0
118327,1
12577,0
247746,0
158822,1
359605,1
115365,1
93247,0
265000,1
177219,1
75026,1
261055,0
704,0
86420,1
128649,0
384517,0
273147,1
259631,0
209133,0
353050,0
288309,1
193170,0
382874,1
336911,0
101374,1
232181,1
79386,0
56646,1
406071,0
348014,1
325687,1
197504,1
113548,0
64720,1
185153,0
25563,1
180043,1
297321,1
135157,1
207510,1
256104,1
152896,1
12859,0
96866,1
70702,1
141257,0
348640,1
98058,0
400774,1
28116,1
329267,1
284183,0
327748,0
145594,1
276034,1
289531,1
364378,1
346564,0
141138,0
118799,1
44974,1
76972,0
220410,1
271821,1
109242,1
279046,1
162247,1
403873,1
391214,0
131125,1
260088,0
208070,0
39759,1
174605,0
387948,1
323275,0
121632,0
296711,0
21208,0
381751,0
45666,1
143406,0
80861,0
65866,0
96741,0
145798,0
288302,1
18598,0
299995,0
69581,0
28071,1
177609,1
4199,1
45886,1
50111,0
199849,0
274733,1
160649,0
230967,1
407160,0
345047,1
109181,1
137894,1
364763,1
143801,0
19303,1
40991,0
22286,1
301009,1
25115,1
19992,1
313358,0
259094,0
212234,0
87144,1
533,0
316588,1
212565,0
159446,1
342004,1
8592,1
8898,1
351462,0
373370,0
95049,0
388317,1
168893,1
215091,1
308675,0
362901,1
363181,1
104036,0
92745,0
251220,0
218946,1
347634,1
83045,0
90450,0
118996,0
92701,0
410372,0
324874,1
209648,1
105654,1
244964,0
414721,1
139178,1
349373,0
122883,1
25904,1
7788,1
419475,0
382244,1
60600,0
412030,1
191745,0
369669,1
213486,1
399981,1
134782,1
85385,1
224653,1
117569,1
201461,1
311130,0
290175,0
194311,1
230220,1
319158,0
369798,1
179323,1
318384,1
324051,0
137244,0
89294,0
80184,1
347171,0
398175,1
221435,0
290978,1
33402,1
165013,0
173511,0
108223,1
188120,1
153594,1
37170,0
122738,0
47402,1
13819,0
123517,1
90618,0
93097,1
53703,1
391748,0
387552,1
236190,1
248884,1
229911,1
51550,1
342639,0
369778,1
389055,1
310919,0
298955,0
161505,1
259492,1
261706,1
397467,1
14472,0
7716,1
184222,1
60856,0
128581,0
90370,0
19852,0
5093,1
82048,1
221753,0
284827,0
114486,0
3951,1
180205,1
240896,0
114835,0
37912,1
281244,1
141168,0
363431,0
49994,1
8793,1
20449,1
351916,1
319867,1
82880,1
39657,1
415873,0
335384,0
223336,0
346270,1
80963,0
194746,0
50983,0
172516,1
276834,1
12575,0
347185,0
337622,1
191131,0
335808,1
224839,0
136880,1
313768,1
78971,1
410689,1
271881,0
221542,1
115426,1
89238,0
150575,0
63181,0
262391,0
138432,0
101795,0
23965,1
109379,1
107670,0
329104,1
65632,0
282326,0
280940,1
339433,0
262708,1
336120,1
316727,1
119402,0
368111,1
104753,0
181378,0
87287,1
15221,1
315126,1
188370,0
329238,1
61388,1
165439,0
346680,1
258012,0
333903,1
330004,0
203474,1
110066,1
243128,0
362622,0
268948,0
71299,0
308942,0
414251,0
35769,0
139732,1
397038,1
110599,1
137951,1
229640,1
179519,1
339382,0
58484,1
73484,0
334952,1
184431,1
158861,1
399691,1
183455,1
143026,1
249418,1
8630,1
233967,1
369428,1
315809,0
356385,1
283180,1
271870,0
235560,0
217219,0
37468,0
317990,1
239233,0
227613,1
49954,1
43578,1
136601,1
135804,0
57698,1
232260,1
215718,1
211446,1
113693,0
156236,1
131369,1
71889,1
134651,1
328050,0
258574,1
74305,0
139938,1
94219,0
115835,0
116991,0
207427,1
96463,0
409736,1
339658,1
413631,0
347015,1
401496,0
303640,1
307619,0
15033,0
140282,0
227580,1
225876,0
234079,1
337322,0
131565,0
411285,1
188619,0
321395,1
374160,0
314091,1
408617,1
12235,0
125113,1
269436,1
142781,0
287053,1
323680,1
301636,1
192489,1
93224,0
386885,0
138124,0
371969,1
250666,0
139762,1
327856,1
34231,1
207505,1
181315,0
294804,1
193943,1
50522,1
68553,0
273074,1
250545,0
327399,0
1770,1
71177,1
178213,0
365459,0
66571,0
60414,1
105744,1
219877,1
286027,0
320994,0
226636,1
276106,1
251218,0
55924,1
264236,0
152052,1
320966,0
24687,0
203038,1
159179,0
295624,0
253559,0
26362,0
41324,0
333826,1
123641,0
187815,0
60005,0
319695,1
334408,1
110913,0
166820,1
66249,1
397971,0
279968,0
354519,0
89478,0
66280,0
21707,1
375391,0
90150,1
156071,0
250488,0
377874,1
174301,1
163809,0
124444,0
84753,0
197838,1
7,1
184317,1
363485,1
220168,1
138399,0
160938,1
297939,1
85292,1
87504,1
234434,1
168785,1
268758,1
357620,1
390144,0
262628,1
164361,1
317166,0
146156,0
361650,0
304398,1
234141,0
355903,1
8408,1
243257,0
309434,1
205544,0
160217,1
403325,1
192493,1
379140,1
160138,1
88668,1
155875,1
97816,0
309927,0
293905,0
405664,0
264027,1
84931,1
288821,0
299675,0
230329,1
231643,1
74272,0
9224,0
109840,1
75873,1
340199,0
273429,0
120426,1
313940,1
17547,1
17629,1
34560,1
194207,1
100591,1
187597,0
22324,1
341549,1
174091,0
352596,1
338806,0
365872,0
104529,0
91720,1
370357,0
213312,0
105457,0
218103,1
399624,1
82872,1
203096,1
178784,1
116867,1
324911,1
1171,1
53100,0
106352,1
99064,1
64999,0
97467,1
70887,0
331318,0
146214,0
415511,1
3148,1
266621,1
64302,0
287441,0
298475,1
124999,0
61053,0
115096,0
409320,1
330071,0
257752,0
96694,0
160342,0
32107,1
327823,1
166626,1
129122,0
265944,0
185597,0
247756,0
312942,1
191789,1
56495,1
299548,1
89428,1
131244,1
193657,0
157000,0
294652,0
205162,1
112234,1
184265,1
374228,1
205039,0
76348,1
199187,0
66538,1
303795,1
357867,0
114452,0
228757,0
308323,0
150642,0
402167,1
272207,1
398508,1
391326,1
196725,1
202526,1
375467,1
19989,1
96526,0
82616,0
23321,0
28498,1
95982,0
251989,0
207819,1
78782,0
364718,1
351579,0
414012,0
24386,1
161738,1
9621,0
133545,0
223374,0
159833,1
67810,1
147600,1
289939,0
126698,1
267897,1
15918,1
8258,1
84265,0
348506,1
141521,1
233387,1
247242,1
246625,1
289575,0
331605,0
65639,0
371993,1
334638,1
183817,1
354544,0
297587,1
190589,0
33000,0
212386,0
383300,1
310692,0
365882,0
91582,0
343276,1
129777,0
147142,0
153716,0
98007,0
214829,0
186648,1
305256,1
384096,1
229973,1
4288,1
138720,0
76138,0
357974,1
198901,0
363522,1
343953,1
396449,0
86270,0
407052,0
2930,0
134869,0
345576,0
188407,0
33553,0
252698,0
84977,1
415546,1
86334,0
239054,1
389715,1
55657,0
212297,0
226174,1
113298,0
262850,0
247833,1
305458,1
400909,1
138952,1
49512,1
118678,1
365392,0
289090,1
372821,1
23828,1
34157,1
22127,1
92329,1
367157,1
4369,1
269927,0
260623,0
12736,1
343060,0
95397,1
393409,1
326203,0
395090,0
162314,0
98764,1
296632,0
269956,0
199911,0
136098,1
180374,1
354699,0
200553,1
131884,1
44516,0
188406,0
49410,1
154884,1
112450,0
415083,0
256140,1
92255,1
414067,0
173077,0
67488,1
217458,1
125803,0
22258,1
410210,0
219157,1
66096,0
205593,1
242277,1
337261,0
413976,0
119279,0
268802,1
37212,0
66183,1
63547,0
401070,1
13500,0
290768,0
158627,1
114008,1
391675,0
172,0
308085,0
267111,1
375351,0
113246,0
22679,0
82665,0
154232,0
343897,1
290143,0
64064,1
50468,0
342016,1
108404,0
289449,1
279440,0
226519,0
356838,1
117060,0
386686,0
220628,0
372950,1
65221,0
286209,1
217484,1
301415,0
71309,0
211846,1
84885,1
185083,0
84626,1
193008,0
335594,1
223450,0
350378,1
241052,1
175215,1
397002,1
11164,0
259490,1
161461,1
401239,1
240663,1
142467,1
232219,1
129715,0
61634,0
15321,0
235044,0
383463,1
200750,1
116311,1
379654,1
138119,0
286401,1
127455,0
59791,0
140908,1
150278,1
336088,1
288789,0
162745,1
235643,0
253797,1
164399,1
230995,1
386284,0
200189,0
329456,1
289571,0
119778,0
351231,1
165669,1
11469,1
367041,0
178467,0
253973,0
80405,1
382645,0
153079,0
374027,1
249976,1
222495,1
227181,0
252055,0
130846,1
330909,1
36709,1
77349,1
214570,0
77357,1
271585,0
375332,0
29716,1
411546,1
121602,1
217577,1
19040,1
419355,0
407952,0
383356,1
107115,1
387958,1
101759,0
112809,1
146543,0
349841,1
421846,0
117457,1
216654,1
417693,1
243044,0
47830,0
114209,0
262935,0
84050,0
276523,1
231731,1
106515,1
403380,1
176169,0
332291,0
309228,0
57486,1
19461,1
118764,1
238588,1
196515,0
254964,1
2604,0
101619,0
332134,0
11259,0
59955,0
345004,0
136772,0
234766,0
84802,0
219817,1
52163,1
279353,0
247260,1
183325,1
284682,0
78907,0
95961,0
390924,0
116745,1
297425,1
140275,0
109941,1
214390,0
385980,1
7123,1
187602,0
413532,0
393313,1
12740,1
73594,1
264350,0
334865,1
383096,1
118829,1
361289,0
100579,1
221858,0
119895,0
401737,1
380532,1
41361,0
352404,1
32805,1
222182,0
69777,1
85862,0
230991,1
14873,0
273181,1
194900,0
221945,0
162010,1
221649,1
25607,1
420058,1
216938,1
167092,0
62390,0
124223,1
322679,0
372728,1
355431,0
404240,1
225705,1
175232,1
331951,1
291772,0
94128,0
150293,1
405169,0
283012,1
280970,1
69573,0
112449,0
257193,0
112170,0
91669,0
163462,0
197971,0
241775,0
53958,1
379316,0
393544,0
345265,1
326438,1
200806,1
152795,1
73830,1
418450,1
221043,0
13375,0
417678,1
153216,0
122432,0
177,0
126699,1
56894,1
261096,0
250919,1
149777,0
212864,1
349296,0
136989,1
96166,0
379580,1
70162,1
304320,1
165178,0
68478,0
381322,1
394537,0
10410,0
199723,1
19326,1
179596,1
26944,1
315902,0
10419,0
273404,0
124628,0
143128,1
306356,1
147706,1
270167,0
51599,1
96788,0
312216,0
339154,1
392264,0
146257,0
238216,0
126051,1
377559,1
312312,0
907,0
407577,0
201502,1
1059,0
93302,1
41687,1
114759,0
394439,0
17314,1
59722,0
15802,0
353361,1
251903,0
117843,0
360994,1
75504,1
27240,1
47880,0
147896,0
71499,1
213950,1
301809,0
49585,1
214145,1
208918,1
177896,0
231433,1
404479,1
186879,0
220745,0
223372,0
206233,1
231932,0
233900,1
114805,0
148179,0
234928,1
3613,0
352331,1
393686,0
256982,1
323543,1
330405,0
398430,1
215506,1
167815,0
377054,0
406649,1
272716,0
153901,0
331002,1
38654,1
163394,0
65667,0
59569,1
206983,1
386831,0
114002,1
392564,0
334981,1
331113,0
63554,0
97030,1
28944,1
350973,1
417803,1
233751,0
158040,1
127013,1
321451,1
45816,1
141477,1
411554,1
75031,1
359584,1
298625,0
216841,0
331254,0
306426,1
109265,1
395748,0
62945,1
14433,0
283971,1
353004,1
138254,0
291577,1
191450,0
185031,0
263382,1
132396,0
913,0
360488,0
294048,0
293158,1
79725,1
343305,0
208984,1
54882,1
73128,0
207428,1
149630,1
75161,0
211024,1
254664,1
401208,1
329536,1
165192,0
358400,1
284890,0
143781,0
350476,1
116630,1
344812,1
213334,0
149779,0
5610,0
977,0
263172,0
32862,1
145599,1
108084,0
273336,1
304041,0
172881,1
357987,1
386091,1
256948,1
328709,1
188234,1
325871,1
178428,0
269616,0
185820,0
115364,1
215758,1
159661,1
351724,1
58356,1
111170,0
408997,1
350746,1
227439,1
185655,1
29578,0
20525,1
34879,1
251995,0
281127,1
347756,1
335356,0
371251,1
277661,1
165249,0
263564,1
172473,0
339264,1
226830,0
367879,0
370872,0
21227,0
235594,0
11179,0
88171,1
45060,1
243958,1
348314,0
98540,1
286776,0
221020,0
294405,1
62205,0
283949,1
343011,0
294514,1
360265,0
73174,0
409700,1
120229,1
241505,0
101727,0
391139,0
193817,1
144989,1
360509,0
248165,0
141038,0
47046,1
116764,1
369896,0
421056,1
366546,1
97108,1
216373,0
312326,0
144846,1
221135,0
219108,1
410875,0
306479,1
74847,1
228575,0
238751,1
263200,0
230740,0
256023,1
7701,1
133270,1
387223,1
55977,1
95261,0
169514,0
301695,0
84425,0
236432,1
105830,0
171776,1
263509,0
43258,1
28682,0
255248,0
404304,1
406480,0
301419,0
144584,1
394041,0
132008,0
337976,1
77488,1
30806,0
339028,1
93698,0
220459,1
336533,1
205871,1
360967,1
90630,0
408248,1
332166,0
288264,0
113754,0
60636,1
356081,1
322414,0
311777,0
96872,1
339146,1
260482,1
252257,0
418382,1
281792,0
225809,1
223656,1
107942,0
33908,0
335259,0
86632,1
329251,1
199508,1
2557,0
332160,0
318442,1
344434,1
329487,1
226894,0
26449,0
264635,1
303597,1
279058,1
265254,1
255917,1
382756,1
272179,1
311061,0
407324,1
398805,0
47642,0
292279,0
150329,1
23136,1
158596,1
36225,0
369059,1
252803,1
259759,1
260478,1
361015,1
103967,1
176184,0
199029,0
347065,0
53002,1
271261,0
323667,1
362512,1
404590,1
348034,1
65445,1
297169,1
271146,0
177147,1
331833,0
84735,0
73769,1
389984,0
200799,1
56159,1
349978,1
329993,0
421908,0
260557,1
185795,1
60911,1
120438,1
392859,0
380890,0
277526,0
84756,0
177171,1
348387,0
133122,1
345777,1
412141,1
409660,1
152560,1
316271,0
259931,1
372552,1
284177,0
193882,1
13294,0
345521,0
42792,0
160411,1
71962,1
54336,1
355228,0
204181,0
27225,1
5016,1
390982,0
123637,0
215655,1
101088,0
114852,0
150136,0
297901,1
5435,1
319367,0
189445,1
340440,0
320790,0
85657,0
92672,0
361013,1
279438,0
138772,0
30649,1
298185,1
374973,1
328038,0
223064,1
108052,0
24721,0
60564,0
5869,0
159402,1
118083,1
291670,0
378915,0
316713,1
249327,1
279395,0
133724,0
42068,0
105952,1
374265,1
314903,0
172384,0
240600,1
321225,0
214927,0
621,0
73001,0
262094,1
205023,0
198104,1
277374,1
264297,0
347902,0
366954,0
80634,1
97236,1
322223,0
53463,0
36058,1
403628,1
125688,1
287599,0
33057,0
297472,1
288196,0
217829,1
152109,1
374206,0
267572,0
80419,1
335890,1
165391,0
242849,1
239547,1
404450,1
76180,0
247344,1
296353,0
283325,0
370568,1
68845,0
127939,0
65927,0
45269,0
398162,1
94379,0
219791,1
357741,1
1974,1
49104,0
372522,1
416704,0
321164,0
188502,0
108639,1
418455,1
146428,1
110462,1
129211,1
29352,1
230249,1
262495,0
267476,0
254195,0
174045,0
315457,0
222777,1
298481,1
289618,0
172547,1
315048,1
234874,0
339872,1
273166,1
113503,0
48245,1
382358,0
348383,0
93091,1
47087,1
47145,1
155975,0
350298,1
275679,1
361931,1
194891,0
286891,1
27436,1
403079,1
356655,1
1881,1
301074,1
413419,0
63971,1
265332,0
129094,0
141842,1
350536,1
401403,1
231291,0
379819,0
103575,1
396050,0
96900,1
193831,1
27234,1
133494,1
290183,0
295462,0
87301,1
259818,1
280451,1
27309,1
137252,0
119136,1
94065,0
184144,1
108036,0
200680,1
371483,1
267408,0
68081,0
82818,1
69206,0
282655,0
412714,1
13573,1
42350,0
229205,0
130093,0
28510,1
404486,1
171753,1
150630,0
357322,0
197450,1
418590,0
398908,1
222191,0
172946,1
197191,1
208770,0
355511,1
383669,0
283251,0
156750,1
27763,1
270563,1
355403,0
141754,0
376007,1
386837,0
352577,1
76651,1
177486,1
134912,0
368376,1
308526,1
166609,1
413856,1
176513,1
250019,1
308949,0
55035,1
410378,0
334944,1
6130,0
176096,1
266680,1
146249,0
386523,0
139213,1
46851,0
254239,0
300786,0
217617,1
148199,0
114152,0
377405,1
288185,0
238116,1
235950,0
357233,0
265069,1
26763,0
82897,1
205289,1
238373,0
306170,1
13037,1
292379,0
234742,0
233175,1
96953,1
225197,1
72567,0
351688,1
410028,0
114925,1
207577,1
411688,1
239845,1
402654,1
218045,0
137689,0
47412,1
252518,0
46651,1
186874,0
344016,1
38629,1
43017,0
202880,1
142601,0
263445,0
218893,1
382086,1
285499,1
61580,1
356239,1
56147,1
391857,0
47302,1
171079,0
103522,1
73363,1
219467,1
131139,1
231371,0
398377,0
19169,1
122186,1
269293,0
2857,0
124811,0
354190,1
314621,0
317163,0
263236,0
110813,0
129442,1
405592,0
369878,0
352403,1
214358,0
208780,0
72352,1
215000,1
265316,0
50744,1
212809,0
397021,1
101671,0
362233,0
212502,1
110649,1
18118,1
243470,0
139044,1
214418,0
176767,1
74262,0
255427,1
391917,0
156576,1
310432,1
141159,0
142094,1
105493,1
44446,1
276187,1
329756,0
10750,1
358526,1
55378,1
32302,1
272966,1
397775,1
100624,1
250115,1
299801,1
165488,0
419501,0
381806,0
212649,0
92730,0
315719,0
9403,0
37701,1
267555,0
33627,1
104076,0
67404,1
421611,1
361691,0
416476,1
59212,0
368461,1
284482,1
112518,1
359846,1
244887,0
57952,0
328736,1
241899,1
302913,1
181863,0
184101,1
207317,0
332251,0
405535,0
131820,1
260219,1
42426,0
165484,0
390286,1
248349,1
221213,0
216007,0
352106,0
157147,1
350551,1
257852,1
155696,0
257073,1
411381,1
200926,1
394631,1
263656,1
174680,0
405798,0
263699,0
363848,0
405709,0
40686,0
120952,0
270278,1
413969,0
30450,0
255817,1
408657,1
115039,1
343172,1
80883,0
91193,1
12751,1
148384,1
127593,1
382668,0
360642,0
19589,0
407689,1
396008,1
245598,1
392587,1
307502,1
117553,1
151973,1
117465,1
288940,1
301433,0
310753,1
79947,0
334220,0
16558,1
193153,1
332645,1
67786,1
31153,0
91734,1
115769,1
269007,1
127693,1
165388,0
99599,1
364488,0
38658,1
236483,1
107449,0
413896,1
43196,1
177565,1
165513,0
346455,0
151654,0
353051,0
253342,0
227311,0
48341,0
33149,0
182986,0
343397,0
105422,0
95996,0
8641,1
190083,1
406619,1
279073,1
133792,0
259130,0
118991,0
202058,0
28780,1
105086,1
294635,0
189802,1
189674,1
137823,1
278094,0
39595,1
97048,1
65945,0
298062,0
300297,1
68389,0
223363,0
383145,1
246600,1
252277,0
375123,1
79018,1
326835,0
157666,1
42273,1
345913,0
229023,1
9375,1
203337,0
26999,1
234575,1
220797,0
103996,1
217825,1
68718,1
151244,0
350418,1
349446,0
410084,0
234764,0
356433,1
355183,1
173309,1
363105,1
384172,1
160762,1
92434,1
325723,0
338234,0
340618,1
20027,1
85861,0
337218,0
247104,1
231235,0
153888,0
152476,1
39089,1
136918,1
153799,0
254000,0
9038,1
184823,1
54893,1
394133,1
138480,0
331940,0
278505,1
141136,0
282379,0
71682,1
264289,0
58830,0
353532,1
317816,1
392574,0
198687,0
107665,0
344666,0
92826,1
307528,1
12493,0
384191,1
95845,0
234340,1
314199,1
6162,0
173625,0
78375,1
326838,0
323011,1
278799,0
110069,1
357413,0
178015,0
300448,1
28888,1
264348,0
129110,0
317625,1
366934,0
136646,1
22455,1
277705,1
121612,0
44053,0
60198,1
258037,0
104147,0
263687,1
158143,1
35680,1
351046,0
207964,0
287217,1
56427,0
109800,1
46280,0
47737,0
241846,1
364513,0
288507,0
358850,0
225541,0
389088,1
78719,0
120656,1
279674,1
194143,1
100093,1
244172,1
36977,0
69547,0
277636,0
117193,1
150791,1
103647,0
64849,1
277638,1
111508,1
45610,1
1529,0
386603,0
394313,1
219693,0
179716,0
145123,1
346244,1
401661,1
11161,0
180109,1
73948,1
96594,0
47220,1
256431,0
174939,0
198263,1
224742,0
217052,1
53938,1
202962,1
225587,1
359402,0
393655,0
356064,1
194279,1
40171,1
6156,0
118448,1
253696,1
260353,1
313238,0
340871,0
124034,1
205416,1
35671,1
349997,1
186480,0
57586,1
383308,1
136127,1
177072,1
348580,1
4407,1
341867,1
215868,0
222487,1
419419,0
411746,0
2325,0
297595,1
130482,0
150032,1
396696,0
248294,1
254080,0
26383,0
259296,0
85904,0
404841,1
39076,1
328398,1
191498,1
8823,1
391621,0
70944,0
278544,1
248521,1
197282,1
207216,0
382800,1
83446,0
173852,1
24616,0
390731,0
414320,0
253035,0
209165,1
104221,1
343282,1
190825,1
229494,1
147036,1
3499,0
44517,0
315614,0
220420,1
61275,1
421707,1
28524,1
357598,1
350626,1
8323,1
126111,1
280967,1
16895,1
366082,0
53843,1
217094,0
139736,1
84681,0
236960,1
92368,1
294268,1
145205,1
326983,0
413522,0
154913,1
185185,1
9046,1
127710,0
1815,1
129061,0
200369,1
11812,1
101553,0
171296,1
344568,0
146240,0
401749,1
329180,1
334989,1
76310,1
22587,1
382626,0
321100,0
354051,1
371470,1
17716,1
145620,1
229577,1
236693,1
416807,0
110859,0
83457,0
57576,1
212930,1
358684,0
221750,0
211578,1
71739,1
309210,0
339986,1
310827,1
214102,1
398368,0
321714,1
303605,1
124576,0
140519,0
22611,1
146993,1
289770,0
178032,0
174330,1
242235,1
70690,1
65719,0
81963,1
221741,0
143228,1
380829,0
149396,0
120686,1
256976,1
230512,0
31124,0
127316,1
353653,1
379099,0
169549,0
318393,1
214302,1
284009,1
378758,1
137209,0
47165,1
91276,1
268494,1
337253,0
246834,0
289932,0
268452,1
232178,1
